Identifiant;Nom du commerce;Numéro voie;Nom voie;Code postal;Nom commune;Longitude;Latitude;geo_shape;geo_point_2d
1655;CHEZ CHOUETTE;30;AVENUE PARMENTIER;0;;2.378398;48.860828;"{""coordinates"": [2.378397999725201, 48.860827998993145], ""type"": ""Point""}";48.860827998993145, 2.378397999725201
1660;LE ZINGAM;75;RUE DU CHEMIN VERT;0;;2.379011;48.860498;"{""coordinates"": [2.3790109999034756, 48.86049799917554], ""type"": ""Point""}";48.86049799917554, 2.3790109999034756
1663;PHARMACIE 164;164;AVENUE LEDRU-ROLLIN;0;;2.379395;48.856615;"{""coordinates"": [2.3793950002867024, 48.85661499880252], ""type"": ""Point""}";48.85661499880252, 2.3793950002867024
1678;RENEW ELECTROMENAGER;42;RUE DE L OURCQ;0;;2.380785;48.891573;"{""coordinates"": [2.380784999675302, 48.89157299900884], ""type"": ""Point""}";48.89157299900884, 2.380784999675302
1685;EPICERIE-CAFE LA CALE;127;RUE DE CRIMEE;0;;2.381538;48.886407;"{""coordinates"": [2.3815379997395434, 48.88640699884496], ""type"": ""Point""}";48.88640699884496, 2.3815379997395434
1688;CALIN MATIN;9;RUE AUGUSTE LAURENT;0;;2.382143;48.857184;"{""coordinates"": [2.3821429996033996, 48.85718399924668], ""type"": ""Point""}";48.85718399924668, 2.3821429996033996
1700;HOTEL ADAGIO PARIS REUILLY;13;RUE DE REUILLY;0;;2.385654;48.848991;"{""coordinates"": [2.385654000610734, 48.848990999106846], ""type"": ""Point""}";48.848990999106846, 2.385654000610734
1719;ANNE AR BREIZ;128;RUE DE BELLEVILLE;0;;2.388638;48.874743;"{""coordinates"": [2.3886380001467633, 48.874742998833135], ""type"": ""Point""}";48.874742998833135, 2.3886380001467633
1892;PETITE FORET;10;RUE LAURE DIEBOLD;0;;2.305625;48.87561;"{""coordinates"": [2.305625000241717, 48.87560999920538], ""type"": ""Point""}";48.87560999920538, 2.305625000241717
1818;LUSH PARIS LA DEFENSE;15;PARVIS DE LA DEFENSE;0;;2.2376555;48.8906441;"{""coordinates"": [2.2376554995423072, 48.89064409938462], ""type"": ""Point""}";48.89064409938462, 2.2376554995423072
981;HUET SERRURERIE;90;AVENUE EMILE ZOLA;0;;2.28805;48.846554;"{""coordinates"": [2.2880500000245414, 48.846553999253636], ""type"": ""Point""}";48.846553999253636, 2.2880500000245414
894;LA GALERIE;66;RUE DU CHERCHE-MIDI;0;;2.324404;48.848521;"{""coordinates"": [2.3244039994138004, 48.848520998712885], ""type"": ""Point""}";48.848520998712885, 2.3244039994138004
910;LA FABRIQUE GIVREE;26;RUE SOUFFLOT;0;;2.341355;48.847384;"{""coordinates"": [2.341355000642023, 48.847383999093196], ""type"": ""Point""}";48.847383999093196, 2.341355000642023
1016;NICOLAS;79;RUE JOUFFROY D ABBANS;0;;2.304119;48.883334;"{""coordinates"": [2.3041189994723252, 48.88333399922867], ""type"": ""Point""}";48.88333399922867, 2.3041189994723252
1017;TABAC DE L UNIVERSITE;151;RUE DE L UNIVERSITE;0;;2.305315;48.861069;"{""coordinates"": [2.305314999833949, 48.86106899887831], ""type"": ""Point""}";48.86106899887831, 2.305314999833949
1023;CAFE ROUSSILLON;186;RUE DE GRENELLE;0;;2.306074;48.857789;"{""coordinates"": [2.306073999823804, 48.85778899907972], ""type"": ""Point""}";48.85778899907972, 2.306073999823804
1030;BOUCHERIE DU PERCHE;52;RUE CLER;0;;2.306715;48.855979;"{""coordinates"": [2.3067149994357368, 48.85597899896586], ""type"": ""Point""}";48.85597899896586, 2.3067149994357368
1078;HOTEL VANEAU SAINT GERMAIN;86;RUE VANEAU;0;;2.320387;48.848551;"{""coordinates"": [2.3203870002304714, 48.84855099916206], ""type"": ""Point""}";48.84855099916206, 2.3203870002304714
1082;LA CREMERIE DU 17EME;106;RUE LEGENDRE;0;;2.320748;48.887875;"{""coordinates"": [2.3207480004592065, 48.8878749991891], ""type"": ""Point""}";48.8878749991891, 2.3207480004592065
940;FRANCK OPTIQUE;61;RUE DE REUILLY;0;;2.388799;48.845581;"{""coordinates"": [2.3887989998260903, 48.84558099891487], ""type"": ""Point""}";48.84558099891487, 2.3887989998260903
961;HOTEL OKKO PARIS PORTE DE VERSAILLES;2;RUE DU COLONEL PIERRE AVIA;0;;2.278084;48.832296;"{""coordinates"": [2.2780839994166246, 48.8322959988684], ""type"": ""Point""}";48.8322959988684, 2.2780839994166246
962;CAVIAR LATIAN;36;RUE DE L ANNONCIATION;0;;2.278469;48.857258;"{""coordinates"": [2.278468999842322, 48.857257999146064], ""type"": ""Point""}";48.857257999146064, 2.278468999842322
1350;BIEROCRATIE;32;RUE DE L ESPERANCE;0;;2.346966;48.825479;"{""coordinates"": [2.346965999608671, 48.82547899942627], ""type"": ""Point""}";48.82547899942627, 2.346965999608671
1353;DELICE EVEIL;20;RUE LAPLACE;0;;2.347066;48.847464;"{""coordinates"": [2.347065999790763, 48.847463999006365], ""type"": ""Point""}";48.847463999006365, 2.347065999790763
1357;LIAO ET FILLES;30;RUE DES PETITS CARREAUX;0;;2.347463;48.867574;"{""coordinates"": [2.347463000670158, 48.867573999036125], ""type"": ""Point""}";48.867573999036125, 2.347463000670158
1362;PHARMACIE SERAFIM;37;BOULEVARD ARAGO;0;;2.347606;48.835229;"{""coordinates"": [2.3476060000652215, 48.83522899873812], ""type"": ""Point""}";48.83522899873812, 2.3476060000652215
1373;GALBAR;50;RUE DU FAUBOURG POISSONNIERE;0;;2.348085;48.874457;"{""coordinates"": [2.348084999422865, 48.87445699931291], ""type"": ""Point""}";48.87445699931291, 2.348084999422865
1381;BUFFET A VOLONTE BROCA;10;RUE BROCA;0;;2.348818;48.838842;"{""coordinates"": [2.3488179996888934, 48.8388419994468], ""type"": ""Point""}";48.8388419994468, 2.3488179996888934
1453;AVRIL ITALIE2;38;AVENUE D ITALIE;0;;2.3562;48.828683;"{""coordinates"": [2.3561999997584375, 48.82868299948486], ""type"": ""Point""}";48.82868299948486, 2.3561999997584375
1478;CAFE LUCIEN;8;RUE LUCIEN SAMPAIX;0;;2.360088;48.871076;"{""coordinates"": [2.36008800036731, 48.87107599939387], ""type"": ""Point""}";48.87107599939387, 2.36008800036731
1407;A FLORY;29;RUE MONGE;0;;2.351569;48.846901;"{""coordinates"": [2.3515689998067013, 48.84690099939746], ""type"": ""Point""}";48.84690099939746, 2.3515689998067013
1416;JARDIN ARAGO;25;AVENUE DES GOBELINS;0;;2.352297;48.836616;"{""coordinates"": [2.3522970004620616, 48.83661599917171], ""type"": ""Point""}";48.83661599917171, 2.3522970004620616
1196;LE BRIGADIER;12;RUE BLANCHE;0;;2.332114;48.877592;"{""coordinates"": [2.332114000513425, 48.87759199950187], ""type"": ""Point""}";48.87759199950187, 2.332114000513425
1236;CENTRE SOCIAL ET CULTUREL LA MAISON BLEUE;24;AVENUE DE LA PORTE DE MONTMARTRE;0;;2.336155;48.89989;"{""coordinates"": [2.336155000037487, 48.899889999500765], ""type"": ""Point""}";48.899889999500765, 2.336155000037487
1306;LA PEPITE;24;RUE DU FAUBOURG MONTMARTRE;0;;2.343009;48.873472;"{""coordinates"": [2.3430090006268096, 48.87347199865812], ""type"": ""Point""}";48.87347199865812, 2.3430090006268096
1756;PHARMACIE BUI NGUYEN;245;RUE DE BELLEVILLE;0;;2.397265;48.875637;"{""coordinates"": [2.397265000521276, 48.87563699874168], ""type"": ""Point""}";48.87563699874168, 2.397265000521276
1784;COEUR GRENADINE;76;AVENUE DU GENERAL MICHEL BIZOT;0;;2.403131;48.83623;"{""coordinates"": [2.403131000440644, 48.83622999934101], ""type"": ""Point""}";48.83622999934101, 2.403131000440644
1785;THEATRE OUVERT;159;AVENUE GAMBETTA;0;;2.403139;48.870475;"{""coordinates"": [2.403138999449923, 48.87047499889185], ""type"": ""Point""}";48.87047499889185, 2.403138999449923
1544;LE PETIT CAMBODGE;20;RUE ALIBERT;0;;2.36813;48.871703;"{""coordinates"": [2.3681300006805586, 48.87170299894348], ""type"": ""Point""}";48.87170299894348, 2.3681300006805586
1546;CANAL POKE;25;RUE BICHAT;0;;2.368196;48.871125;"{""coordinates"": [2.368195999906365, 48.871124999463696], ""type"": ""Point""}";48.871124999463696, 2.368195999906365
1607;COIN POP;24;RUE DU MARCHE POPINCOURT;0;;2.373648;48.864416;"{""coordinates"": [2.373647999860364, 48.864415999115295], ""type"": ""Point""}";48.864415999115295, 2.373647999860364
1619;PAISANO;159;RUE SAINT-MAUR;0;;2.374411;48.868844;"{""coordinates"": [2.374411000242763, 48.86884399927022], ""type"": ""Point""}";48.86884399927022, 2.374411000242763
1644;VERO L AUTRE CANTINE;30;RUE POPINCOURT;0;;2.37658;48.858598;"{""coordinates"": [2.3765799997011587, 48.858597999163514], ""type"": ""Point""}";48.858597999163514, 2.3765799997011587
1677;M ET MOI;146;RUE DE CHARENTON;0;;2.38078;48.845368;"{""coordinates"": [2.3807800003543362, 48.84536799933109], ""type"": ""Point""}";48.84536799933109, 2.3807800003543362
1681;ATELIER C;123;AVENUE DAUMESNIL;0;;2.381215;48.844659;"{""coordinates"": [2.3812150005422943, 48.84465899917606], ""type"": ""Point""}";48.84465899917606, 2.3812150005422943
1695;ARTISAN BOULANGER;115;BOULEVARD DE MENILMONTANT;0;;2.384003;48.865641;"{""coordinates"": [2.384003000600146, 48.86564099880774], ""type"": ""Point""}";48.86564099880774, 2.384003000600146
1714;PHARMACIE TORDJMAN;14;PLACE LACHAMBEAUDIE;0;;2.387607;48.836224;"{""coordinates"": [2.3876069997573475, 48.83622399893326], ""type"": ""Point""}";48.83622399893326, 2.3876069997573475
1753;HOTEL ADAGIO PARIS 19 CITE DE LA MUSIQUE;28;BOULEVARD D INDOCHINE;0;;2.396854;48.885935;"{""coordinates"": [2.3968540004012127, 48.88593499894614], ""type"": ""Point""}";48.88593499894614, 2.3968540004012127
1878;LUSH;16;RUE AGRIPPA D AUBIGNEE;0;;2.36276;48.850193;"{""coordinates"": [2.362760000534259, 48.85019299905142], ""type"": ""Point""}";48.85019299905142, 2.362760000534259
1886;MUSEE BOURDELLE;18;RUE ANTOINE BOURDELLE;0;;2.318588;48.842975;"{""coordinates"": [2.3185879997763355, 48.84297499929375], ""type"": ""Point""}";48.84297499929375, 2.3185879997763355
1895;FITNESS PARK PARIS PORTE DE LA CHAPELLE;69;TER RUE DE LA CHAPELLE;0;;2.358778;48.896505;"{""coordinates"": [2.3587780005777605, 48.89650499948585], ""type"": ""Point""}";48.89650499948585, 2.3587780005777605
1900;BLESS;14;RUE PORTEFOIN;0;;2.35958;48.863876;"{""coordinates"": [2.3595800006671555, 48.863875998706575], ""type"": ""Point""}";48.863875998706575, 2.3595800006671555
1936;BIBLIOTHEQUE L HEURE JOYEUSE;6;RUE DES PRETRES SAINT-SEVERIN;0;;2.3450279;48.8519676;"{""coordinates"": [2.345027899438611, 48.85196759876305], ""type"": ""Point""}";48.85196759876305, 2.345027899438611
1937;BIBLIOTHEQUE ANDRE MALRAUX;112;RUE DE RENNES;0;;2.3275429;48.8478671;"{""coordinates"": [2.327542899979387, 48.84786709937297], ""type"": ""Point""}";48.84786709937297, 2.327542899979387
1973;METRO CRIMEE;104;AVENUE DE FLANDRE;0;;2.377684;48.8912249;"{""coordinates"": [2.3776839995189127, 48.89122489876602], ""type"": ""Point""}";48.89122489876602, 2.3776839995189127
1816;HOTEL ADAGIO PARIS BERCY VILLAGE;0;COUR DU MINERVOIS;0;;2.386857;48.831953;"{""coordinates"": [2.3868570005874314, 48.83195299880166], ""type"": ""Point""}";48.83195299880166, 2.3868570005874314
1909;HOTEL LITTERAIRE MARCEL AYME;16;RUE THOLOZE;0;;2.3356152;48.8864902;"{""coordinates"": [2.335615199888761, 48.886490199358], ""type"": ""Point""}";48.886490199358, 2.335615199888761
1922;LE BAL CAFE PAR LE RECHO;6;IMPASSE DE LA DEFENSE;0;;2.327355;48.8852618;"{""coordinates"": [2.3273549995177505, 48.885261799282944], ""type"": ""Point""}";48.885261799282944, 2.3273549995177505
978;POKE BAR BEAUGRENELLE;42;RUE DES ENTREPRENEURS;0;;2.286542;48.846142;"{""coordinates"": [2.286541999385805, 48.846141999113755], ""type"": ""Point""}";48.846141999113755, 2.286541999385805
985;BEST FRANCE TRADING;37;RUE ROUELLE;0;;2.28893;48.849831;"{""coordinates"": [2.288929999916322, 48.849830999138504], ""type"": ""Point""}";48.849830999138504, 2.288929999916322
989;COMPOSE TERNES;75;AVENUE DES TERNES;0;;2.289768;48.879494;"{""coordinates"": [2.289767999395778, 48.879493998714665], ""type"": ""Point""}";48.879493998714665, 2.289767999395778
1010;LES ENFANTS GATES;7;RUE CARDINET;0;;2.301735;48.881518;"{""coordinates"": [2.3017349998187893, 48.88151799901747], ""type"": ""Point""}";48.88151799901747, 2.3017349998187893
1019;BISTRO POPU;12;RUE DU CHAMP DE MARS;0;;2.305605;48.856458;"{""coordinates"": [2.305604999406007, 48.85645799909454], ""type"": ""Point""}";48.85645799909454, 2.305604999406007
1028;LES BONNES SAVEURS;44;RUE CLER;0;;2.30658;48.856242;"{""coordinates"": [2.306580000556694, 48.8562419987415], ""type"": ""Point""}";48.8562419987415, 2.306580000556694
1036;COTE ORIENT;45;RUE DE BERRI;0;;2.307597;48.874404;"{""coordinates"": [2.3075969995993297, 48.87440399889903], ""type"": ""Point""}";48.87440399889903, 2.3075969995993297
1042;PAON CAFE;58;RUE SAINT-DOMINIQUE;0;;2.3091;48.859907;"{""coordinates"": [2.3091000001320032, 48.85990699887247], ""type"": ""Point""}";48.85990699887247, 2.3091000001320032
1046;CENTRE PARIS ANIM  MADO ROBIN;84;RUE MSTISLAV ROSTROPOVITCH;0;;2.310292;48.891928;"{""coordinates"": [2.310292000553388, 48.89192799922619], ""type"": ""Point""}";48.89192799922619, 2.310292000553388
1101;GARCON !;83;RUE DU CHERCHE-MIDI;0;;2.323026;48.847605;"{""coordinates"": [2.3230259994815463, 48.847604998905986], ""type"": ""Point""}";48.847604998905986, 2.3230259994815463
965;AC BY MARRIOTT PARIS PORTE MAILLOT;6;RUE GUSTAVE CHARPENTIER;0;;2.28213;48.882096;"{""coordinates"": [2.2821299993651714, 48.88209599949335], ""type"": ""Point""}";48.88209599949335, 2.2821299993651714
1437;C EST COMME A LA MAISON;8;RUE GEOFFROY L ANGEVIN;0;;2.354347;48.860644;"{""coordinates"": [2.3543470005717584, 48.86064399897783], ""type"": ""Point""}";48.86064399897783, 2.3543470005717584
1469;LA COLLECTIVE PARISIENNE;70;RUE FRANCOIS MIRON;0;;2.358669;48.855402;"{""coordinates"": [2.3586689999020924, 48.85540199882634], ""type"": ""Point""}";48.85540199882634, 2.3586689999020924
1398;GREEN COCOON;45;RUE D HAUTEVILLE;0;;2.350527;48.874159;"{""coordinates"": [2.3505270002266294, 48.87415899869701], ""type"": ""Point""}";48.87415899869701, 2.3505270002266294
1399;KINOME;63;RUE DE CHABROL;0;;2.35082;48.877115;"{""coordinates"": [2.3508199994774532, 48.877114998869814], ""type"": ""Point""}";48.877114998869814, 2.3508199994774532
1119;MERCCURE PARIS ALESIA;185;BOULEVARD BRUNE;0;;2.324003;48.823765;"{""coordinates"": [2.3240030000970844, 48.82376499894241], ""type"": ""Point""}";48.82376499894241, 2.3240030000970844
1130;KHUNTHEA ANG;11;RUE D ODESSA;0;;2.324658;48.842411;"{""coordinates"": [2.3246580000585824, 48.84241099903032], ""type"": ""Point""}";48.84241099903032, 2.3246580000585824
1134;AUX PRODUITS DU SUD OUEST;21;RUE D ODESSA;0;;2.3248;48.841748;"{""coordinates"": [2.324799999358219, 48.84174799868673], ""type"": ""Point""}";48.84174799868673, 2.324799999358219
1147;LA BOULANGERIE DES FRERES BLAVETTE;69;RUE DAGUERRE;0;;2.325818;48.835287;"{""coordinates"": [2.32581800017521, 48.83528699899032], ""type"": ""Point""}";48.83528699899032, 2.32581800017521
1159;MAIRIE DU 14EME ARRONDISSEMENT;2;PLACE FERDINAND BRUNOT;0;;2.326854;48.832997;"{""coordinates"": [2.326853999561103, 48.83299699877079], ""type"": ""Point""}";48.83299699877079, 2.326853999561103
1162;VERDE;12;RUE NOTRE-DAME DES CHAMPS;0;;2.32725;48.846408;"{""coordinates"": [2.327249999521581, 48.84640799923571], ""type"": ""Point""}";48.84640799923571, 2.327249999521581
1195;COCO LAFAYETTE;9;RUE JOUBERT;0;;2.331737;48.874566;"{""coordinates"": [2.3317370004611977, 48.87456599899226], ""type"": ""Point""}";48.87456599899226, 2.3317370004611977
1198;ROYAL TRINITE;59;RUE DE CHATEAUDUN;0;;2.332325;48.876213;"{""coordinates"": [2.3323250005696896, 48.87621299887746], ""type"": ""Point""}";48.87621299887746, 2.3323250005696896
1239;MARGUERITE;37;RUE NOTRE-DAME DE LORETTE;0;;2.336429;48.879226;"{""coordinates"": [2.336428999371212, 48.879225999292174], ""type"": ""Point""}";48.879225999292174, 2.336428999371212
1241;COMPOSE;35;RUE DE CHATEAUDUN;0;;2.336502;48.876007;"{""coordinates"": [2.336502000583907, 48.876006999316715], ""type"": ""Point""}";48.876006999316715, 2.336502000583907
1246;MIEUX;21;RUE SAINT-LAZARE;0;;2.336922;48.876656;"{""coordinates"": [2.33692200042102, 48.87665599893956], ""type"": ""Point""}";48.87665599893956, 2.33692200042102
1256;PEZ PARIS;29;RUE HENRY MONNIER;0;;2.337582;48.880721;"{""coordinates"": [2.3375819996070244, 48.88072099931345], ""type"": ""Point""}";48.88072099931345, 2.3375819996070244
1293;OLIVIER FLEURISTE;66;RUE CONDORCET;0;;2.341532;48.880393;"{""coordinates"": [2.3415320004901243, 48.8803929988372], ""type"": ""Point""}";48.8803929988372, 2.3415320004901243
1299;VAIRON LES LUNETIERS;36;RUE DU FAUBOURG MONTMARTRE;0;;2.34225;48.874246;"{""coordinates"": [2.3422500005175833, 48.874245998915285], ""type"": ""Point""}";48.874245998915285, 2.3422500005175833
1304;MINELLI;2;BOULEVARD MONTMARTRE;0;;2.342882;48.871694;"{""coordinates"": [2.342881999393466, 48.8716939989041], ""type"": ""Point""}";48.8716939989041, 2.342881999393466
1780;MOULINS DES ROIS;97;RUE DE BAGNOLET;0;;2.401844;48.859064;"{""coordinates"": [2.4018439995800662, 48.85906399921259], ""type"": ""Point""}";48.85906399921259, 2.4018439995800662
1783;LE RAVITAILLEUR;8;RUE MARSOULAN;0;;2.403007;48.845461;"{""coordinates"": [2.4030069997849894, 48.84546099915638], ""type"": ""Point""}";48.84546099915638, 2.4030069997849894
1498;NYSA CAVISTE;33;RUE DE BRETAGNE;0;;2.362702;48.862678;"{""coordinates"": [2.362702000557478, 48.8626779992673], ""type"": ""Point""}";48.8626779992673, 2.362702000557478
1502;LAND AND MONKEYS;2;RUE DE TURENNE;0;;2.363166;48.854735;"{""coordinates"": [2.3631660006055593, 48.85473499915561], ""type"": ""Point""}";48.85473499915561, 2.3631660006055593
1525;LA MAISON DU MOCHI;120;RUE DE TURENNE;0;;2.364793;48.863566;"{""coordinates"": [2.364793000145155, 48.86356599950454], ""type"": ""Point""}";48.86356599950454, 2.364793000145155
1570;A LA FOLIE;36;RUE OBERKAMPF;0;;2.371411;48.864242;"{""coordinates"": [2.371410999589635, 48.86424199873841], ""type"": ""Point""}";48.86424199873841, 2.371410999589635
1592;ARTISAN LIBANAIS;46;RUE OBERKAMPF;0;;2.372462;48.864583;"{""coordinates"": [2.3724619996617484, 48.86458299882375], ""type"": ""Point""}";48.86458299882375, 2.3724619996617484
1610;LA CANONNIERE;57;RUE DE LA FONTAINE AU ROI;0;;2.373945;48.868283;"{""coordinates"": [2.37394499942113, 48.86828299917457], ""type"": ""Point""}";48.86828299917457, 2.37394499942113
1647;LE BASTRINGUE;69;QUAI DE LA SEINE;0;;2.377295;48.88812;"{""coordinates"": [2.377295000232657, 48.88811999912412], ""type"": ""Point""}";48.88811999912412, 2.377295000232657
1659;LES PIAULES;59;BOULEVARD DE BELLEVILLE;0;;2.378912;48.870051;"{""coordinates"": [2.3789120004585182, 48.87005099878251], ""type"": ""Point""}";48.87005099878251, 2.3789120004585182
1664;BOOLO FOOD;20;RUE DE JOINVILLE;0;;2.379417;48.890255;"{""coordinates"": [2.3794170003109705, 48.89025499895481], ""type"": ""Point""}";48.89025499895481, 2.3794170003109705
1699;IFLY PARIS;30;AVENUE CORENTIN CARIOU;0;;2.385575;48.89724;"{""coordinates"": [2.3855749996287163, 48.89723999917472], ""type"": ""Point""}";48.89723999917472, 2.3855749996287163
1732;NATURALIA;42;RUE MANIN;0;;2.391617;48.884374;"{""coordinates"": [2.3916170006455255, 48.88437399878783], ""type"": ""Point""}";48.88437399878783, 2.3916170006455255
1755;COULEUR PAPIER;178;AVENUE DAUMESNIL;0;;2.397189;48.838769;"{""coordinates"": [2.3971890003484853, 48.838768999177276], ""type"": ""Point""}";48.838768999177276, 2.3971890003484853
1870;LE PERRAUDIN;157;RUE SAINT-JACQUES;0;;2.343244;48.846363;"{""coordinates"": [2.343243999827692, 48.84636299947842], ""type"": ""Point""}";48.84636299947842, 2.343243999827692
1939;MEDIATHEQUE DE LA CANOPEE;10;PASSAGE DE LA CANOPEE;0;;2.3472252;48.8622488;"{""coordinates"": [2.347225199476959, 48.86224879908911], ""type"": ""Point""}";48.86224879908911, 2.347225199476959
1960;METRO BONNE NOUVELLE;5;BOULEVARD POISSONNIERE;0;;2.3474199;48.8707369;"{""coordinates"": [2.347419899903761, 48.87073689892238], ""type"": ""Point""}";48.87073689892238, 2.347419899903761
1965;METRO REPUBLIQUE;13;PLACE DE LA REPUBLIQUE;0;;2.3636165;48.8670145;"{""coordinates"": [2.3636164999482006, 48.86701449925742], ""type"": ""Point""}";48.86701449925742, 2.3636164999482006
1804;FLEUR DE RUE;114;RUE D AVRON;0;;2.407269;48.852815;"{""coordinates"": [2.4072690006276707, 48.85281499950071], ""type"": ""Point""}";48.85281499950071, 2.4072690006276707
1567;INCUBATEUR DE FRAICHEUR;151;RUE DU CHEVALERET;0;;2.371286;48.832425;"{""coordinates"": [2.3712860000495857, 48.832424999130815], ""type"": ""Point""}";48.832424999130815, 2.3712860000495857
